id,text,HS,TR,AG,original_text
20826,"The presence of these ads, pamphlets or flyers has been reported in other locations in the Omaha Metropolitan Area #events #nebraska #papillion #omaha #dundee #threats #xenophobia #intolerance #racism #immigrants #migrants... https:// t.co/4yLo7PQtGV",0,0,0,"Se ha reportado la presencia de estos anuncios, panfletos o flyers en otras localidades en la Zona Metropolitana de Omaha #sucesos #nebraska #papillion #omaha #dundee #amenazas #xenofobia #intolerancia #racismo #inmigrantes #migrantes... https://t.co/4yLo7PQtGV"
20827,@Irene_Montero_ And you are better than that pig son of a bitch from @eduardoinda what a disappointment we can https://t.co/2JzLiEgMDa,0,0,0,@Irene_Montero_ Y tú eres mejor que ese cerdo hijo de puta de @eduardoinda qué decepción de podemos https://t.co/2JzLiEgMDa
20828,"@GranCule1899 @Quiquegarcai1 @Tebasjavier @realmadrid Disgusting your fucking mother??? You are Mongolian like Messi??? Your mother works as a whore, she sucks pants, you disgusting asshole, you like to suck asses, disgusting........... You see how easy it is to insult melo",0,0,0,"@GranCule1899 @Quiquegarcai1 @Tebasjavier @realmadrid Asco da tu Puta madre ??? Tu eres mongolico como el Messi ??? Tu madre trabaja de puta chupa braguetas , culé asqueroso , que te gusta chupar culos , asco das ........... ves que fácil es insultar meló"
20829,"I was always against dark girls painting themselves güeras, look at me now.",0,0,0,"Siempre estuve en contra de que las prietas se pintaran güeras, look at me now."
20830,@elisacarrio Shut up fat bitch falopera,1,1,1,@elisacarrio Callate hija de puta gorda falopera
20831,"The assailants of the Ceuta fence are trained ""paramilitarily"" 1,200 sub-Saharans are in the surroundings of Melilla to try to enter Spain violently. https://t.co/Q6MOWwoWK5",0,0,0,Los asaltantes del vallado de Ceuta están entrenados «paramilitarmente»  1.200 subsaharianos se encuentran en los alrededores de Melilla para intentar entrar violentamente en España.  https://t.co/Q6MOWwoWK5
20832,"Arab journalists affirm that Israel uses the forces of nature in the war against Islam Gentlemen, nature does not exist, it is the action of GD. in this mute, second second",0,0,0,"Periodistas árabes afirman que Israel utiliza las fuerzas de la naturaleza en la guerra contra el Islam  Señores la naturaleza no existe , es la accion de DI-S. en este mudo, segundo asegundo"
20834,"@SweetStab Good, you're still scum and you don't deserve my time anymore",0,0,0,"@SweetStab Que bueno, que sigues siendo escoria y no mereces más mi tiempo"
20836,"@eugravano you are a very beautiful person you are always there for everyone, you deserve the best and see you today bitch I miss you so much ahre ñ",0,0,0,"@eugravano sos una persona re linda siempre estas para todos, t mereces lo mejor y hoy nos vemos perra t extraño mucho ahre ñ"
20838,"""VOX: """"Our refugees are our young people who have had to leave Spain forcibly to work. For VOX they are the first."""" 👏👏 https://t.co/WG5RBjZUnu""",0,0,0,"""VOX: """"Nuestros refugiados son nuestros jóvenes que se han tenido que marchar forzosamente fuera de España a trabajar. Para VOX ellos son los primeros."""" 👏👏 https://t.co/WG5RBjZUnu"""
20839,@ddm_oficial #Bremer=Brancatelli you are a son of a bitch.... and shut your mouth you can tell how peroncho,0,0,0,@ddm_oficial #Bremer=Brancatelli sos un hijo de mil puta.... y cállate la boca se te nota lo peroncho
20840,@FacundoV_ @Imsitx shut up virgin you chugged like a bitch,1,1,1,@FacundoV_ @Imsitx cállate virgen chuggeaste como perra
20841,"in the name of the venezuelan people, manuel bartual, shut the fuck up and imbecile",0,0,0,en nombre del pueblo venezolano manuel bartual callate la puta boca ya imbecil
20842,@showproblemaC9 I BELIEVE THE WOMAN IS A TALL BITCH....!!!!,1,1,1,@showproblemaC9 YO CREO KE LA MUJER ES UNA ALTA ZORRA....!!!!
20843,"@Nigguel Hahaha you answer this and not the other tweets, shut up marico seriously you have no fucking idea what you're talking about",0,0,0,"@Nigguel Jajaja respondes este y no los otros tweets, callate marico en serio no tienes ni puta idea de que hablas"
20844,"With my hands on your ass feeling the course of my cock inside you, slowly going in and out, my veins are… https://t.co/exSo05cYON",0,0,0,"Con mis manos en tu culo sintiendo el recorrido de mi polla dentro de ti, despacio entrando y saliendo, mis venas s… https://t.co/exSo05cYON"
20845,"Health coverage for the 820,000 without papers will cost Spaniards 2,000 million euros",1,0,1,La cobertura sanitaria a los 820.000 sin papeles costará a los españoles 2.000 millones de euros
20846,My dad just showed me a video of a stressed dog and he told me it was me. 🙄🙄,1,1,1,Mi papá me acaba de enseñar un video de una perra estresada y me dijo que era yo. 🙄🙄
20847,"@cristobalsoria Delayed shut the fucking disgusting mouth, on top of that the fucking referee doesn't give us a legal penalty",0,0,0,"@cristobalsoria Retrasado callate la puta boca asqueroso , encima el puto arbitro no nos pita un penalti legal"
20848,"@vigalondo There's nothing like starting a conversation with 'what the hell are you saying, ready?' or with a 'shut up you have no fucking idea'.",0,0,0,"@vigalondo No hay nada como empezar una conversación con un 'qué cojones dices tú, listo?' o con un 'tú cállate que no tienes ni puta idea'."
20849,"""Dear Mom, Your entrails stink. I hate your hair. You must be an Arab because you have a huge nose. Arabs have no intelligence. You don't understand my personality because I don't have a personality: I'm a sly underhanded cunning useless anonymous almost worm...",1,0,1,"""Querida mamá: Tus vísceras apestan. Odio tu pelo. Debes ser árabe porque tienes una nariz enorme. Los árabes no tienen inteligencia. No entiendes mi personalidad porque no tengo una personalidad: soy un taimado solapado artero inútil anónimo casi gusano..."
20850,@RickyJavier2001 @sofiavianellh @davidpepi00 Shut up bitch,1,1,1,@RickyJavier2001 @sofiavianeylh @davidpepi00 Cállate perra
20851,"I don't think I got the 7 Lucas, one gets very arrogant and arrogant when they have a lot of money in their pockets.. @palabranoticia @anquinteros",0,0,0,"No creo que cobré las 7 Lucas, uno se pone muy soberbio y arrogante cuando tiene mucha plata en los bolsillos.. @palabranoticia @anquinteros"
20852,Eat it while I put my fingers in you https://t.co/R1gEttjD4S,0,0,0,Comemela mientras te meto los dedos https://t.co/R1gEttjD4S
20853,"I told alba for bajini 'why does it look like she has a cock stuck in her throat'. unfortunate comment, because I took a host for her part and she gave us a loose laugh afterwards.",1,1,1,"le dije a alba por lo bajini 'por qué parece que tenga una polla atravesada en la garganta'. comentario desafortunado, porque me llevé una hostia por su parte y nos dio la risa floja después."
20854,Cheating Arabs! The Qatar headquarters for the 2022 World Cup is shaken by sabotage @fifaworldcup_es https://t.co/dtxI4AcSuc,1,0,1,¡Árabes tramposos! Tambalea la sede de Catar para el Mundial de 2022 por sabotaje @fifaworldcup_es https://t.co/dtxI4AcSuc
20855,"@Alberto69Ramos She's a bit of a whore in my opinion, this boobs, let's see when she stops provoking and you know what? On top of that, he doesn't even have an ass xD",1,1,1,"@Alberto69Ramos Es un poquito puta en mi opinión la pechotes esta, a ver cuando dejara de provocar y sabes que? Encima no tiene ni culo xD"
20856,"The problem is actually the immigrants who arrive en masse, the prisoners who come closer, the ETA members that the PSOE releases from jail and the independence movement. No? https://t.co/MkgDx09opM",1,0,1,"El problema en realidad son los inmigrantes que llegan masivamente, los presos que se acercan, los etarras que el psoe saca de la cárcel y el independentismo. No?  https://t.co/MkgDx09opM"
20857,My neighbors were listening to pop music and they went from Arabic to Do I Wanna Know? literally my two moods,0,0,0,Mis vecinos estaban escuchando música al palo y pasaron de Árabe a Do I Wanna Know? Literal my two moods
20858,@lopezdoriga @aurelionuno @lopezobrador_ @Radio_Formula,1,1,1,@lopezdoriga @aurelionuno @lopezobrador_ @Radio_Formula Tu eres la puta del PRI pinche mierda mal parida
20859,"Marías: you don't write so well as to be able to allow yourself to be so retarded. Shut up for a while, fucking bitch. A kiss and Merry Christmas.",0,0,0,"Marías: no escribes tan bien como para poder permitirte ser tan subnormal. Cállate ya un rato, hostia puta. Un beso y feliz navidad."
20860,YOU DESERVE YOUR MILANESE TO BURN AND ALL THE BAD THINGS IN THE WORLD. I was missing a fucking season U N A S O L A https://t.co/erOF235vpq,0,0,0,TE MERECES QUE SE TE QUEME LA MILANESA Y TODO LO MALO DEL MUNDO. Una puta temporada me faltaba U N A S O L A https://t.co/erOF235vpq
20862,"Me: go away, nobody loves you bitch Mom: I know Hahahahahahahahahahahahahaha this woman is the best",1,1,1,"Yo: andate, nadie te quiere perra Mamá: ya lo se Jajajajajjajajajajajajajaj esta mujer es lo mejor"
20863,@Roberto81160710 Shut up you dirty bitch,1,1,1,@Roberto81160710 Cállate perra sucia
20864,These arabs are insane,1,0,1,Estos árabes están dementes
20866,"I'm going to make a compilation of videos with all the things I say to my dog, that's going to cause multiple strokes and they're all going to die. What a rubber that I am the fucking mother.",0,0,0,"Voy a hacer un compilado de videitos con todas las cosas que le digo a mi perra, eso les va a provocar multiples acv y van a morir todos. Que goma que soy la puta madre."
20867,"In Varselona, ​​Spain, a large group of undocumented black African emigrants savagely beat a Cuban-American who defended a tourist who was being martyred by these emigrants. This is what the Spanish socialist president wants",1,0,1,En Varselona Espana un nutrido grupo de negros africanos emigrantes indocumentados gorpiaron salbajemente a un cubanoamericano el cual defendia a una turista que estaba siendo martratada por estos emigrantes es esto lo que quiere el presidente sosialista espanol
20868,"They are right, there is no reason to be on alert for terrorism. Migrants, immigrants or whatever you want to call them who are being in Spain is the religion of love, they are educated and civic. I would already take away your weapons and give you flowers or lollipops to defend yourselves https://t.co/fVEb0Kiyul",1,0,1,"Llevan razón, no hay ningún motivo para estar en alerta por terrorismo. Los migrantes,inmigrantes o como quieran llamarlos q están estando en España es la religión del amor, son educados y cívicos. Yo ya puestos os quitaría las armas y os daría flores o piruletas para defenderos https://t.co/fVEb0Kiyul"
20869,"Ahhh of course, you get that but not all the damn sticks that I throw at you and you go around with the one who 'bumps you', do I hit you or does someone else?",0,0,0,"Ahhh claro, captas eso pero no todos los malditos palos que te tiro y andas con el que 'te boludean', te pego o lo hace alguien más?"
20870,This asshole is messing with my head. SHUT UP THE FUCKING MOTHER,1,1,1,Esta pendeja me esta trabando la cabeza. CALLATE LA PUTA MADRE
20871,"""Hello living being today we share """"Adrift: Art, human rights and refugees"""". A documentary by @dw_espanol with @aiww https://t.co/NnX27bnPvD""",0,0,0,"""Hola ser vivo hoy compartimos """"A la deriva: Arte, derechos humanos y refugiados"""". Un documental de @dw_espanol con @aiww  https://t.co/NnX27bnPvD"""
20874,@DaniJohnson__ Shut up bitch suck dick if you love being mistreated bitch,1,1,1,@DaniJohnson__ Callate pajera chupa pija si te encantan que te maltraten perra
20875,Irregular entries of immigrants to Melilla increased by 40.8% this year https://t.co/TFCF8z8mZ0 https://t.co/vKxPmVLJeS,0,0,0,"Aumentan un 40,8 % las entradas irregulares de inmigrantes a Melilla este año https://t.co/TFCF8z8mZ0 https://t.co/vKxPmVLJeS"
20876,@SoyNovioDeTodas These women should be part of the Government and not like Carmelita Salinas elba Ester and other scum,0,0,0,@SoyNovioDeTodas Estás mujeres son las deben formar parte del Gobierno y no como Carmelita Salinas elba Ester y demás escoria
20877,"@calbert57 And what moral quality do you have to criticize everyone, if he plays trash you are trash son of a bitch",0,0,0,"@calbert57 Y que calidad moral tienes tú para criticar a todo mundo, si el juega basura tu eres una basura hijo de perra"
20878,What a pity that there are people so son of a bitch capable of abandoning a dog in the middle of the street. A shot to the head is what you deserve,0,0,0,Que pena que haya gente tan hija de puta capaz de abandonar a un perro en plena calle. Un tiro en la cabeza es lo que mereceis
20879,"header: Sergio Sarmiento on Twitter: 'Faults such as rape and harassment of… https://t.co/DNSYsT53fj, see more https://t.co/qgzAAKDP8K",0,0,0,"encabezado: Sergio Sarmiento on Twitter: 'Faltas como la violación y el acoso d… https://t.co/DNSYsT53fj, see more https://t.co/qgzAAKDP8K"
20880,"Enough bullying, poor Hitler didn't deserve it, it was his fucking ideology https://t.co/yS6kEhTRSh",0,0,0,"Ya vale del acoso, el pobre Hitler no se lo merecía, era su ideología joder https://t.co/yS6kEhTRSh"
20881,"@Ivinortiz @KingRuckFules @vteodosio @_AguustinaR @IvannCai_ shut up son of a bitch asshole, only two world cups SHAME OF LATIN AMERICA!",0,0,0,"@Ivinortiz @KingRuckFules @vteodosio @_AguustinaR @IvannCai_ callate hijo de puta pendejo, solo duas copas del mundo VERGUENZA DE LATINO AMERICA!"
20882,"New proof that they are not refugees or asylum seekers... They are economic immigrants and like all the videos we take of you, many of them are violent, criminals or rapists... If they have money to pay the mafias, they do not have to receive help. .. https://t.co/hRhGpOSboy",1,0,1,"Nueva prueba de que no son refugiados, ni asilados...  Son inmigrantes económicos y como todos los videos que os sacamos muchis de ellos violentos, delincuentes o violadores...  Si tienen dinero para pagar a las mafias, no tienen porque recibir ayuda... https://t.co/hRhGpOSboy"
20883,@protestona1 @hd_carr Why don't we stop fooling around and declare FUCKING WAR once and for all. Bombarded CAT and taking it up the ass. Damn it seems that more than one is what they would like on both sides ehh,0,0,0,@protestona1 @hd_carr Por que no los dejamos de tonterías de una vez y nos declaramos la PUTA GUERRA de una vez por todas. Bombardeados CAT y al tomar por culo. Joder es q parece q más de uno es lo q le gustaría en ambos bandos ehh
20884,"@aurelionuno @lopezobrador_ Shut up you fucking asshole. Liar son of a bitch. Asshole, coward, whore, and son of your mother's reproach.",0,0,0,"@aurelionuno @lopezobrador_ Cállate pendejo de mierda. Mentiroso hijo de la gran puta. Culero, cobarde, puto e hijo de tu repinche madre."
20885,@keyawnce @manicalvie shut up cheap bitch,1,1,1,@keyawnce @manicalvie Cállate puta barata
20886,@Isranutrof SHUT UP BITCH! MY JOJOS ARE BACK 😍😍😍😍,1,1,1,@Isranutrof CALLATE PUTA! MIS JOJOS VUELVEEEEN 😍😍😍😍
